"baseMean","log2FoldChange","lfcSE","pvalue","padj","genus","absent_in_a_group"
42.1547591987736,-2.25022921245668,1.78984477139433,0.0405253487287868,0.119043211890811,"[Ruminococcus] torques group",FALSE
6.6029951644243,0.145942434825268,1.03470944173641,0.0473142509790725,0.129435748594439,"Anaeroglobus",TRUE
2.71697536820381,-4.21341924055465,3.39803803068026,0.0462053195097124,0.129435748594439,"Family XIII AD3011 group",FALSE
2.35017179372732,4.10202533207716,2.88895685858745,0.0481941617106953,0.129435748594439,"Rothia",FALSE
1.22745367343314,0.290335441068093,1.07952205765933,0.0510944263788054,0.133413224433547,"Selenomonas",TRUE
1.40715038675156,-4.92766756629597,2.79978842301981,0.0546810772561869,0.138919493569772,"Candidatus Soleaferrea",FALSE
511.015727853495,2.5305089805656,1.46450790389457,0.059485034358672,0.147147190255662,"Streptococcus",FALSE
1170.60427257212,0.430954888495173,1.13923243955985,0.0637308836595121,0.153607770871645,"Erysipelatoclostridium",FALSE
2.02483913009683,0.40567976288239,1.1289389107425,0.0663486980384685,0.155919440390401,"Latilactobacillus",FALSE
1.34512380228539,0.226932648786628,1.05596214178761,0.0694938338676112,0.159327326428182,"Lelliottia",TRUE
16.5350302372106,-0.0447966951409515,0.933224192590757,0.0760367273182649,0.168445012518559,"Lachnospira",FALSE
8.06929550679625,-1.60532742608872,2.00598214904335,0.0770546333861492,0.168445012518559,"Oscillibacter",FALSE
2.62776739799394,-2.11935847505755,3.70034191804568,0.0872614404858513,0.171344900059986,"Lachnospiraceae FCS020 group",FALSE
2.12517076290113,-6.83702525602075,4.74835279085915,0.0874952681157376,0.171344900059986,"Lachnospiraceae NC2004 group",TRUE
5.47475039771229,-0.393658838010623,1.01112296786628,0.0870751446509166,0.171344900059986,"NK4A214 group",FALSE
7.40632040005312,0.284723583620967,1.07579908571877,0.0803360559530381,0.171344900059986,"Phascolarctobacterium",FALSE
1.33524429991593,-2.37473126376517,3.08511729297181,0.0827923269336109,0.171344900059986,"UCG-009",FALSE
8.46595368659955,-1.05110478736107,1.79905192543407,0.0943814926634853,0.181058373680972,"Colidextribacter",FALSE
2.12039281999947,-1.25598410608021,2.73711074019256,0.106174770983817,0.19787389968186,"DTU089",FALSE
1.30659943735763,0.561993891162619,1.26196858927837,0.107357115784839,0.19787389968186,"Staphylococcus",FALSE
4.85668929352365,-1.14067386104303,1.4482107607484,0.124349802400344,0.22478618126216,"Intestinimonas",FALSE
1.60813984197097,0.133975122175157,1.03218674328063,0.146088017905172,0.23275040140824,"Clostridium sensu stricto 13",TRUE
19.4817205141117,-0.963169487318073,1.38030330387483,0.143271709822541,0.23275040140824,"Erysipelotrichaceae UCG-003",FALSE
5.15060318520969,2.05559719964389,2.92802293854827,0.136127811470301,0.23275040140824,"Granulicatella",FALSE
1.63152711527598,-1.05439338631866,1.92950643110072,0.145256164433958,0.23275040140824,"Lachnospiraceae UCG-001",FALSE
1.79045943046731,0.129816632530364,1.03127305547746,0.136501924988151,0.23275040140824,"Prevotella_7",TRUE
70.9626694012496,-0.80251084551966,1.387915849063,0.135252065257659,0.23275040140824,"Subdoligranulum",FALSE
9.46350740845258,-0.762903943296306,1.36601364871095,0.141365248750608,0.23275040140824,"UCG-003",FALSE
3.14854687162289,0.142425179468117,1.03393492613964,0.172289369266802,0.261212914694828,"Acidaminococcus",FALSE
70.7966471849508,-0.804776823454695,1.28918998992116,0.167479638642779,0.261212914694828,"Coprococcus",FALSE
1.29291132264543,0.12861819857255,1.03099115984839,0.170992163907798,0.261212914694828,"Eikenella",TRUE
110.463230739667,-0.800476826343235,1.21392961204651,0.187182748984757,0.27928854610424,"Anaerostipes",FALSE
32.7599893644559,-0.751681723564078,1.19486630887512,0.200778605188001,0.294893576369876,"Alistipes",FALSE
4.75642484774933,-0.62882258957302,1.2089959434252,0.204297566373181,0.295445711370446,"Christensenellaceae R-7 group",FALSE
2.73010584820945,0.678764721778182,1.36571960208467,0.213581251304778,0.304187021744425,"Atopobium",FALSE
2.13738587102792,-0.764044157903792,1.2662479113794,0.216814153796558,0.304187021744425,"Lachnospiraceae UCG-010",FALSE
41.3743333922419,-0.732259815356549,1.04886518968429,0.234123709488232,0.323641598410204,"Romboutsia",FALSE
78.2427581314383,-0.508925952631329,1.07713480245022,0.293021527168788,0.399188747157479,"Ruminococcus",FALSE
1274.38521396083,-0.491664596833731,0.935961316543737,0.362446460430276,0.486713818292085,"Blautia",FALSE
1531.81833100393,-0.472712284691167,0.951750345722246,0.376116917319262,0.492569244095892,"Bacteroides",FALSE
2.34966027572687,-0.357419774356315,1.00543996932725,0.377287080584088,0.492569244095892,"Marvinbryantia",FALSE
10.5020173247092,0.129255529274982,1.00556002640887,0.385076235339563,0.495851590711218,"[Ruminococcus] gauvreauii group",FALSE
2.1368668183446,-0.396883035334895,1.03733995889378,0.397911058231011,0.505454587482636,"Butyricimonas",FALSE
1.55765765410511,-0.0535321369088399,0.971540726576081,0.410052551562984,0.513932531292273,"Frisingicoccus",FALSE
117.246850727148,-0.36088484016269,0.99661380233293,0.417510999106832,0.516395183105819,"Parasutterella",FALSE
1.72592731179199,0.276987925962789,1.07210668367715,0.457376200945725,0.558355362193482,"Holdemania",FALSE
392.935451300283,-0.350455990284261,0.907416465638675,0.48376572726222,0.568424729533109,"Bifidobacterium",FALSE
21.9361751431278,-0.336700964331092,0.948554570392284,0.47997407549266,0.568424729533109,"Parabacteroides",FALSE
10.1516601064596,-0.00429763392028409,0.907513366532472,0.483100512623379,0.568424729533109,"Turicibacter",FALSE
15.1538106020201,0.174037118064196,0.980196752414894,0.532537133339555,0.618006055974298,"Flavonifractor",FALSE
6.70419651408294,-0.0322942264153365,0.940406049022575,0.548955950943963,0.625985131325701,"Eggerthella",FALSE
68.0094877603436,-0.272291177829862,0.925758513805383,0.552731552128013,0.625985131325701,"Incertae Sedis",FALSE
4.15392475055242,-0.226824317105912,0.972405577007593,0.564998446075602,0.632260165846507,"Negativibacillus",FALSE
23.3718522566335,-0.0531058022472969,0.931871574550288,0.599489654133415,0.662965029276954,"Sutterella",FALSE
239.627752909581,0.27978617162904,1.00504543657853,0.630720627060237,0.681468263720256,"Clostridium sensu stricto 1",FALSE
27.2097619435809,-0.199559429779051,0.938870706465481,0.629992736455723,0.681468263720256,"Lachnospiraceae NK4A136 group",FALSE
475.795606522594,-0.182365871061166,0.932680607981218,0.649775266695682,0.69407812578857,"Agathobacter",FALSE
3.47557647606293,0.177968477404135,0.918474746900086,0.671423165336483,0.709143567883476,"Gemella",FALSE
28.0718681031695,0.180567641389846,1.03791450371246,0.772505158399136,0.806838720994653,"Tuzzerella",FALSE
6.81620237748354,0.356384877938679,1.00979324524069,0.788849237652835,0.814855256476555,"Lactococcus",FALSE
3.68531268462733,-0.0834869378698649,0.961126863746109,0.799353952881679,0.816731212726933,"Odoribacter",FALSE
32.1150093020293,-0.04647799684066,0.951154419119185,0.876865773021007,0.886294437247039,"Collinsella",FALSE
11.4123643073616,-0.0287522839653615,0.93705115241459,0.926825331509957,0.926825331509957,"UBA1819",FALSE
